蟻,蟻,蚁
蠁,蠁,蚃
蠅,蠅,蝇
蠆,蠆,虿
蠍,蠍,蝎
蠏,蠏,蟹
蠐,蠐,蛴
蠑,蠑,蝾
蠒,蠒,茧
蠔,蠔,蚝
蠟,蠟,蜡
蠣,蠣,蛎
蠨,蠨,蟏
蠭,蠭,蜂
蠱,蠱,蛊
蠶,蠶,蚕
蠻,蠻,蛮
衂,衂,衄
衆,衆,众
衇,衇,脉
衊,衊,蔑
術,術,术
衕,衕,同
衚,衚,胡
衛,衛,卫
衝,衝,冲,衝著,冲着
衞,衞,卫
衺,衺,邪
袞,袞,衮
袟,袟,帙
袵,袵,衽
裊,裊,袅
裌,裌,袷
裏,裏,里
補,補,补
裝,裝,装,裝著,装着,裝著書,装著书,裝著作,装著作,裝著名,装著名,裝著錄,装著录,裝著稱,装著称,裝著者,装著者,裝著述,装著述
裠,裠,裙
裡,裡,里
製,製,制
複,複,复,複製人,克隆人
褌,褌,裈
褘,褘,袆
褭,褭,袅
褲,褲,裤
褳,褳,裢
褸,褸,褛
褻,褻,亵
襀,襀,𫌀
襃,襃,褒
襉,襉,裥
襍,襍,杂
襏,襏,袯
襖,襖,袄
襝,襝,裣
襠,襠,裆
襤,襤,褴
襪,襪,袜
襬,襬,䙓
襯,襯,衬
襲,襲,袭
襴,襴,襕
覇,覇,霸
覈,覈,核
覊,覊,羁
見,見,见,見微知著,见微知著,見著,见着,見著書,见著书,見著作,见著作,見著名,见著名,見著錄,见著录,見著稱,见著称,見著者,见著者,見著述,见著述
覎,覎,觃
規,規,规,規畫,规划
覓,覓,觅
覔,覔,觅
視,視,视,視微知著,视微知著,視著,视着,視著作,视著作,視著名,视著名,視著稱,视著称,視著者,视著者
覘,覘,觇
覡,覡,觋
覥,覥,觍
覦,覦,觎
覩,覩,睹
親,親,亲
覬,覬,觊
覯,覯,觏
覲,覲,觐
覷,覷,觑
覺,覺,觉
覼,覼,𫌨
覽,覽,览
覿,覿,觌
觀,觀,观
觝,觝,抵
觴,觴,觞
觶,觶,觯
觸,觸,触
訁,訁,讠
訂,訂,订
訃,訃,讣
計,計,计,計畫,计划
訊,訊,讯
訌,訌,讧
討,討,讨
訏,訏,𬣙
訐,訐,讦
訑,訑,𫍙
訒,訒,讱
訓,訓,训
訕,訕,讪
訖,訖,讫
託,託,托,託庸,讬庸,託恩多,讬恩多,託麻,讬麻
記,記,记,記憶體,内存,記錄著,记录着,記著,记着,記著書,记著书,記著作,记著作,記著名,记著名,記著錄,记著录,記著稱,记著称,記著者,记著者,記著述,记著述,記帳,记账
訛,訛,讹
訝,訝,讶
訟,訟,讼
訢,訢,䜣
訣,訣,诀
訥,訥,讷
訩,訩,讻
訪,訪,访
設,設,设
許,許,许
訴,訴,诉
訶,訶,诃
診,診,诊
註,註,注
証,証,证
詀,詀,𧮪
詁,詁,诂
詆,詆,诋
詎,詎,讵
詐,詐,诈
詒,詒,诒
詔,詔,诏
評,評,评
詖,詖,诐
詗,詗,诇
詘,詘,诎
詛,詛,诅
詝,詝,𬣞
詞,詞,词
詠,詠,咏
詡,詡,诩
詢,詢,询
詣,詣,诣
試,試,试,試著,试着,試著書,试著书,試著作,试著作,試著名,试著名,試著錄,试著录,試著稱,试著称,試著者,试著者,試著述,试著述
詩,詩,诗
詪,詪,𬣳
詫,詫,诧
詬,詬,诟
詭,詭,诡
詮,詮,诠
詰,詰,诘
話,話,话
該,該,该
詳,詳,详
詵,詵,诜
詶,詶,酬
詷,詷,𫍣
詼,詼,诙
詿,詿,诖
誄,誄,诔
誅,誅,诛
誆,誆,诓
誇,誇,夸
誌,誌,志
認,認,认,認帳,认账
誑,誑,诳
誒,誒,诶
誕,誕,诞
誖,誖,悖
誘,誘,诱
誚,誚,诮
語,語,语,語著,语着,語著書,语著书,語著作,语著作,語著名,语著名,語著錄,语著录,語著稱,语著称,語著者,语著者,語著述,语著述
誠,誠,诚
誡,誡,诫
誣,誣,诬
誤,誤,误
誥,誥,诰
誦,誦,诵
誨,誨,诲
說,說,说,說著,说着,說著作,说著作,說著稱,说著称,說著者,说著者,說著述,说著述
説,説,说
誰,誰,谁
課,課,课
誶,誶,谇
誹,誹,诽
誼,誼,谊
誾,誾,訚
調,調,调
諂,諂,谄
諄,諄,谆
談,談,谈
諉,諉,诿
請,請,请
諍,諍,诤
諏,諏,诹
諑,諑,诼
諒,諒,谅
諓,諓,𬣡
論,論,论,論著,论著
諗,諗,谂
諛,諛,谀
諜,諜,谍
諝,諝,谞
諞,諞,谝
諟,諟,𬤊
諡,諡,谥
諢,諢,诨
諤,諤,谔
諦,諦,谛
諧,諧,谐
諫,諫,谏
諭,諭,谕
諮,諮,咨
諰,諰,𫍰
諱,諱,讳
諲,諲,𬤇,諲譔,諲譔
諳,諳,谙
諴,諴,𫍯
諶,諶,谌
諷,諷,讽
諸,諸,诸
諺,諺,谚
諼,諼,谖
諾,諾,诺,諾曼第,诺曼底
謀,謀,谋
謁,謁,谒
謂,謂,谓
謄,謄,誊
謅,謅,诌
謊,謊,谎
謌,謌,歌
謎,謎,谜
謏,謏,𫍲
謐,謐,谧
謔,謔,谑
謖,謖,谡
謗,謗,谤
謙,謙,谦
謚,謚,谥
講,講,讲
謝,謝,谢,謝肇淛,谢肇淛
謠,謠,谣
謡,謡,谣
謨,謨,谟
謫,謫,谪
謬,謬,谬
謭,謭,谫
謳,謳,讴
謹,謹,谨
謾,謾,谩
譁,譁,哗
譆,譆,嘻
證,證,证
譊,譊,𫍢
譌,譌,讹
譎,譎,谲
譏,譏,讥
譓,譓,𬤝
譔,譔,撰
譖,譖,谮
識,識,识
譙,譙,谯
譚,譚,谭
譜,譜,谱
譞,譞,𫍽
譟,譟,噪
譫,譫,谵
譭,譭,毁
譯,譯,译,譯著,译著
議,議,议
譴,譴,谴
護,護,护,護著,护着,護著書,护著书,護著作,护著作,護著名,护著名,護著錄,护著录,護著稱,护著称,護著者,护著者,護著述,护著述
譸,譸,诪
譽,譽,誉
譾,譾,谫
讀,讀,读
讁,讁,谪
變,變,变,變著,变着,變著書,变著书,變著作,变著作,變著名,变著名,變著錄,变著录,變著稱,变著称,變著者,变著者,變著述,变著述
讋,讋,詟
讌,讌,䜩
讎,讎,仇,讎夷,雠夷,讎定,雠定,讎校,雠校,讎正,雠正,讎問,雠问
讐,讐,雠
讒,讒,谗
讓,讓,让
讕,讕,谰
讖,讖,谶
讚,讚,赞
讜,讜,谠
讞,讞,谳
豈,豈,岂
豎,豎,竖,豎著,竖着,豎著書,竖著书,豎著作,竖著作,豎著名,竖著名,豎著錄,竖著录,豎著稱,竖著称,豎著者,竖著者,豎著述,竖著述
豐,豐,丰
豓,豓,艳
豔,豔,艳
豬,豬,猪
豶,豶,豮
貍,貍,狸
貓,貓,猫
貙,貙,䝙
貛,貛,獾
貝,貝,贝,貝里斯,伯利兹,貝爾格勒,贝尔格莱德
貞,貞,贞
貟,貟,贠
負,負,负,負著,负着
財,財,财,財務長、,首席财务官、,財務長。,首席财务官。,財務長，,首席财务官，
貢,貢,贡,貢寮,贡寮
貧,貧,贫
貨,貨,货
販,販,贩
貪,貪,贪
貫,貫,贯
責,責,责
貯,貯,贮
貰,貰,贳
貲,貲,赀
貳,貳,贰
貴,貴,贵
貶,貶,贬
買,買,买,買帳,买账
貸,貸,贷
貺,貺,贶
費,費,费
貼,貼,贴
貽,貽,贻
貿,貿,贸
賀,賀,贺
賁,賁,贲
賂,賂,赂
賃,賃,赁
賄,賄,贿
賅,賅,赅
資,資,资,資訊時代,信息时代,資訊理論,信息论,資料庫,数据库
賈,賈,贾,賈伯斯,乔布斯
賉,賉,恤
賊,賊,贼
賑,賑,赈
賒,賒,赊,賒帳,赊账
賓,賓,宾,賓士,奔驰,賓·拉登,本·拉登,賓拉登,本拉登
賕,賕,赇
賙,賙,赒
賚,賚,赉
賛,賛,赞
賜,賜,赐
賞,賞,赏
賟,賟,𧹖
賠,賠,赔
賡,賡,赓
賢,賢,贤
賣,賣,卖
賤,賤,贱
賦,賦,赋
賧,賧,赕
質,質,质
賫,賫,赍
賬,賬,账
賭,賭,赌
賰,賰,䞐
賴,賴,赖,賴比瑞亞,利比里亚,賴索托,莱索托,賴帳,赖账
賵,賵,赗
賷,賷,赍
賺,賺,赚
賻,賻,赙
購,購,购
賽,賽,赛,賽普勒斯,塞浦路斯
賾,賾,赜
贃,贃,𧹗
贄,贄,贽
贅,贅,赘
贇,贇,赟
贈,贈,赠
贊,贊,赞
贋,贋,赝
贍,贍,赡
贏,贏,赢
贐,贐,赆
贑,贑,赣
贓,贓,赃
贔,贔,赑
贖,贖,赎
贗,贗,赝
贛,贛,赣
贜,贜,赃
赬,赬,赪
趂,趂,趁
趕,趕,赶,趕著,赶着,趕著書,赶著书,趕著作,赶著作,趕著名,赶著名,趕著錄,赶著录,趕著稱,赶著称,趕著者,赶著者,趕著述,赶著述
趙,趙,赵
趨,趨,趋
趲,趲,趱
跡,跡,迹
跥,跥,跺
跴,跴,踩
踁,踁,胫
踐,踐,践
踫,踫,碰
踰,踰,逾
踴,踴,踊
蹌,蹌,跄
蹏,蹏,蹄
蹔,蹔,暂
蹕,蹕,跸
蹟,蹟,迹
蹠,蹠,跖
蹣,蹣,蹒
蹤,蹤,踪
蹧,蹧,糟
蹵,蹵,蹴
蹺,蹺,跷
蹻,蹻,𫏋
躂,躂,跶
躉,躉,趸
躊,躊,踌,躊躇滿志,踌躇滿志
躋,躋,跻
躍,躍,跃,躍著,跃着,躍著書,跃著书,躍著作,跃著作,躍著名,跃著名,躍著錄,跃著录,躍著稱,跃著称,躍著者,跃著者,躍著述,跃著述
躎,躎,䟢
躑,躑,踯
躒,躒,跞
躓,躓,踬
躕,躕,蹰
躘,躘,𨀁
躚,躚,跹
躝,躝,𨅬
躡,躡,蹑
躥,躥,蹿
躦,躦,躜
躪,躪,躏
躭,躭,耽
躳,躳,躬
躶,躶,裸
軀,軀,躯
軉,軉,𨉗
車,車,车,車諾比,切尔诺贝利
軋,軋,轧
軌,軌,轨
軍,軍,军
軏,軏,𫐄
軑,軑,轪
軒,軒,轩
軔,軔,轫
軗,軗,𨐅
軛,軛,轭
軝,軝,𬨂
軟,軟,软,軟體,软件,軟體動物,软体动物,軟體家具,软体家具,軟體生物,软体生物,軟碟機,软驱
軤,軤,轷
軨,軨,𫐉
軫,軫,轸
軲,軲,轱
軸,軸,轴
軹,軹,轵
軺,軺,轺
軻,軻,轲
軼,軼,轶
軾,軾,轼
較,較,较,較著,较著
輄,輄,𨐈
輅,輅,辂
輇,輇,辁
輈,輈,辀
載,載,载,載著,载着,載著書,载著书,載著作,载著作,載著名,载著名,載著錄,载著录,載著稱,载著称,載著者,载著者,載著述,载著述
輊,輊,轾
輋,輋,𪨶
輒,輒,辄
輓,輓,挽
輔,輔,辅
輕,輕,轻
輗,輗,𫐐
輙,輙,辄
輛,輛,辆
輜,輜,辎
輝,輝,辉
輞,輞,辋
輟,輟,辍
輥,輥,辊
輦,輦,辇
輩,輩,辈
輪,輪,轮
輬,輬,辌
輭,輭,软
輮,輮,𫐓
輯,輯,辑
輳,輳,辏
輶,輶,𬨎
輸,輸,输
輻,輻,辐
輼,輼,辒
輾,輾,辗
輿,輿,舆
轀,轀,辒
轂,轂,毂
轄,轄,辖
轅,轅,辕
轆,轆,辘
轉,轉,转,轉殖,克隆,轉著,转着,轉著書,转著书,轉著作,转著作,轉著名,转著名,轉著錄,转著录,轉著稱,转著称,轉著者,转著者,轉著述,转著述,轉帳,转账
轍,轍,辙
轎,轎,轿
轔,轔,辚
轟,轟,轰
轡,轡,辔
轢,轢,轹
轣,轣,𫐆
轤,轤,轳
辠,辠,罪
辢,辢,辣
辤,辤,辞
辦,辦,办,辦著,办着,辦著書,办著书,辦著作,办著作,辦著名,办著名,辦著錄,办著录,辦著稱,办著称,辦著者,办著者,辦著述,办著述
辭,辭,辞
辮,辮,辫
辯,辯,辩
農,農,农
辳,辳,农
迴,迴,回,迴圈,循环
迻,迻,移
逈,逈,迥
逕,逕,迳,逕入,径入,逕到,径到,逕取,径取,逕啟,径启,逕寄,径寄,逕庭,径庭,逕往,径往,逕流,径流,逕自,径自,逕行,径行,逕迎,径迎
這,這,这
連,連,连,連著,连着,連結他,连结他,連著書,连著书,連著作,连著作,連著名,连著名,連著錄,连著录,連著稱,连著称,連著者,连著者,連著述,连著述
逥,逥,回
逩,逩,奔
逬,逬,迸
週,週,周
進,進,进,進帳,进账
遉,遉,侦
遊,遊,游
運,運,运,運算元,算子
過,過,过,過份,过分,過著,过着,過著作,过著作,過著名,过著名,過著錄,过著录,過著稱,过著称,過著者,过著者,過著述,过著述
達,達,达,達·文西,达·芬奇,達著,达着,達文西,达芬奇,達著書,达著书,達著作,达著作,達著名,达著名,達著錄,达著录,達著稱,达著称,達著者,达著者,達著述,达著述
違,違,违
遙,遙,遥
遜,遜,逊
遞,遞,递
遠,遠,远
遡,遡,溯
適,適,适
遯,遯,遁
遲,遲,迟
遷,遷,迁
選,選,选
遺,遺,遗,遺著,遗著
遼,遼,辽
邁,邁,迈
還,還,还,還帳,还账
邇,邇,迩
邊,邊,边
邏,邏,逻
邐,邐,逦
郟,郟,郏
郵,郵,邮
鄆,鄆,郓
鄉,鄉,乡
鄒,鄒,邹
鄔,鄔,邬
鄖,鄖,郧
鄧,鄧,邓
鄩,鄩,𬩽
鄭,鄭,郑
鄰,鄰,邻
鄲,鄲,郸
鄳,鄳,𫑡
鄴,鄴,邺
鄶,鄶,郐
鄺,鄺,邝
酇,酇,酂
酈,酈,郦
酖,酖,鸩
酧,酧,酬
醃,醃,腌
醆,醆,盏
醕,醕,醇
醜,醜,丑,醜著,丑着,醜著書,丑著书,醜著作,丑著作,醜著名,丑著名,醜著錄,丑著录,醜著稱,丑著称,醜著者,丑著者,醜著述,丑著述
醞,醞,酝
醣,醣,糖
醫,醫,医
醬,醬,酱
醯,醯,酰,醯壶,醯壶,醯壺,醯壶,醯酱,醯酱,醯醬,醯酱,醯醋,醯醋,醯醢,醯醢,醯雞,醯鸡,醯鸡,醯鸡
醱,醱,酦
醲,醲,𬪩
醻,醻,酬
醼,醼,宴
釀,釀,酿,釀著,酿着,釀著書,酿著书,釀著作,酿著作,釀著名,酿著名,釀著錄,酿著录,釀著稱,酿著称,釀著者,酿著者,釀著述,酿著述
釁,釁,衅
釃,釃,酾
釅,釅,酽
釋,釋,释
釒,釒,钅
釓,釓,钆
釔,釔,钇
釕,釕,钌
釗,釗,钊
釘,釘,钉
釙,釙,钋
針,針,针
釣,釣,钓
釤,釤,钐
釦,釦,扣
釧,釧,钏
釩,釩,钒
釬,釬,焊
釳,釳,𨰿
釴,釴,𬬩
釵,釵,钗
釷,釷,钍
釹,釹,钕
釺,釺,钎
釾,釾,䥺
釿,釿,𬬱
鈀,鈀,钯
鈁,鈁,钫
鈃,鈃,钘
鈄,鈄,钭
鈅,鈅,钥
鈇,鈇,𫓧
鈈,鈈,钚
鈉,鈉,钠
鈋,鈋,𨱂
鈍,鈍,钝
鈎,鈎,钩
鈐,鈐,钤
鈑,鈑,钣
鈒,鈒,钑
鈔,鈔,钞
鈕,鈕,钮
鈞,鈞,钧
鈠,鈠,𨱁
鈣,鈣,钙
鈥,鈥,钬
鈦,鈦,钛
鈧,鈧,钪
鈮,鈮,铌
鈯,鈯,𨱄
鈰,鈰,铈
鈲,鈲,𨱃
鈳,鈳,钶
鈴,鈴,铃
鈷,鈷,钴
鈸,鈸,钹
鈹,鈹,铍
鈺,鈺,钰
鈽,鈽,钚
鈾,鈾,铀
鈿,鈿,钿
鉀,鉀,钾
鉁,鉁,𨱅
鉄,鉄,铁
鉅,鉅,钜
鉆,鉆,钻
鉈,鉈,铊
鉉,鉉,铉
鉊,鉊,𬬿
鉋,鉋,铇
鉍,鉍,铋
鉑,鉑,铂
鉕,鉕,钷
鉗,鉗,钳
鉚,鉚,铆
鉛,鉛,铅
鉞,鉞,钺
鉢,鉢,钵
鉤,鉤,钩
鉥,鉥,𬬸
鉦,鉦,钲
鉧,鉧,𬭁
鉬,鉬,钼
鉭,鉭,钽
鉮,鉮,𬬹
鉶,鉶,铏
鉷,鉷,𫟹
鉸,鉸,铰,鉸鍊,铰链
鉺,鉺,铒
鉻,鉻,铬
鉿,鉿,铪
銀,銀,银,銀硃,银朱,銀鍊,银链
銃,銃,铳
銅,銅,铜
銈,銈,𫓯
銍,銍,铚
銑,銑,铣
銓,銓,铨
銖,銖,铢
銘,銘,铭
銚,銚,铫
銛,銛,铦
銜,銜,衔
銠,銠,铑
銣,銣,铷
銥,銥,铱
銦,銦,铟
銨,銨,铵
銩,銩,铥
銪,銪,铕
銫,銫,铯
銬,銬,铐
銱,銱,铞
銲,銲,焊
銳,銳,锐
銶,銶,𨱇
銷,銷,销,銷帳,销账
銻,銻,锑
銼,銼,锉
鋁,鋁,铝
鋃,鋃,锒
鋅,鋅,锌
鋇,鋇,钡
鋉,鋉,𨱈
鋌,鋌,铤
鋏,鋏,铗
鋐,鋐,𬭎
鋒,鋒,锋
鋗,鋗,𫓶
鋙,鋙,铻
鋝,鋝,锊
鋟,鋟,锓
鋣,鋣,铘
鋤,鋤,锄
鋥,鋥,锃
鋦,鋦,锔
鋨,鋨,锇
鋩,鋩,铓
鋪,鋪,铺,鋪著,铺着,鋪著書,铺著书,鋪著作,铺著作,鋪著名,铺著名,鋪著錄,铺著录,鋪著稱,铺著称,鋪著者,铺著者,鋪著述,铺著述
鋭,鋭,锐
鋮,鋮,铖
鋯,鋯,锆
鋰,鋰,锂
鋱,鋱,铽
鋶,鋶,锍
鋸,鋸,锯
鋹,鋹,𬬮
鋼,鋼,钢
錀,錀,𬬭
錁,錁,锞
錂,錂,𨱋
錄,錄,录,錄影帶,录像带
錆,錆,锖
錇,錇,锫
錈,錈,锩
錏,錏,铔
錐,錐,锥
錒,錒,锕
錕,錕,锟
錘,錘,锤
錙,錙,锱
錚,錚,铮
錛,錛,锛
錞,錞,𬭚
錟,錟,锬
錠,錠,锭
錡,錡,锜
錢,錢,钱
錤,錤,𫓹
錦,錦,锦
錨,錨,锚
錩,錩,锠
錫,錫,锡
錮,錮,锢
錯,錯,错
録,録,录
錳,錳,锰
錶,錶,表
錸,錸,铼
鍀,鍀,锝
鍁,鍁,锨
鍃,鍃,锪
鍄,鍄,𨱉
鍆,鍆,钔
鍇,鍇,锴
鍈,鍈,锳
鍊,鍊,炼,鍊子,链子,鍊條,链条,鍊狀,链状,鍊表,链表,鍊鎖,链锁,鍊錘,链锤
鍋,鍋,锅
鍍,鍍,镀
鍔,鍔,锷
鍘,鍘,铡
鍚,鍚,钖
鍛,鍛,锻
鍠,鍠,锽
鍤,鍤,锸
鍥,鍥,锲
鍩,鍩,锘
鍫,鍫,锹
鍬,鍬,锹
鍭,鍭,𬭤
鍮,鍮,𨱎
鍰,鍰,锾
鍳,鍳,鉴
鍵,鍵,键
鍶,鍶,锶
鍺,鍺,锗
鍾,鍾,锺,鍾情,钟情,鍾意,钟意,鍾靈,钟灵,鍾愛,钟爱
鎂,鎂,镁
鎄,鎄,锿
鎇,鎇,镅
鎊,鎊,镑
鎌,鎌,镰
鎓,鎓,𬭩
鎔,鎔,镕
鎖,鎖,锁,鎖鍊,锁链
鎗,鎗,枪
鎘,鎘,镉
鎚,鎚,锤
鎛,鎛,镈
鎝,鎝,锝
鎡,鎡,镃
鎢,鎢,钨
鎣,鎣,蓥
鎦,鎦,镏
鎧,鎧,铠
鎩,鎩,铩
鎪,鎪,锼
鎬,鎬,镐
鎭,鎭,镇
鎮,鎮,镇
鎯,鎯,𨱍
鎰,鎰,镒
鎲,鎲,镋
鎳,鎳,镍
鎵,鎵,镓
鎶,鎶,鿔
鎷,鎷,𨰾
鎸,鎸,镌
鎻,鎻,锁
鎿,鎿,镎
鏃,鏃,镞
鏆,鏆,𨱌
鏇,鏇,镟
鏈,鏈,链,鏈結,链接
鏉,鏉,𨱒
鏌,鏌,镆
鏍,鏍,镙
鏏,鏏,𬭬
鏐,鏐,镠
鏑,鏑,镝
鏗,鏗,铿
鏘,鏘,锵
鏚,鏚,戚
鏜,鏜,镗
鏝,鏝,镘
鏞,鏞,镛
鏟,鏟,铲
鏡,鏡,镜
鏢,鏢,镖
鏤,鏤,镂
鏦,鏦,𫓩
鏨,鏨,錾
鏰,鏰,镚
鏵,鏵,铧
鏷,鏷,镤
鏹,鏹,镪
鏺,鏺,䥽
鏻,鏻,𬭸
鏽,鏽,锈
鐃,鐃,铙
鐄,鐄,𨱑
鐇,鐇,𫔍
鐋,鐋,铴
鐍,鐍,𫔎
鐎,鐎,𨱓
鐏,鐏,𨱔
鐐,鐐,镣
鐒,鐒,铹
鐓,鐓,镦
鐔,鐔,镡
鐘,鐘,钟
鐙,鐙,镫
鐝,鐝,镢
鐠,鐠,镨
鐥,鐥,䦅
鐦,鐦,锎
鐧,鐧,锏
鐨,鐨,镄
鐩,鐩,𬭼
鐫,鐫,镌
鐮,鐮,镰
鐯,鐯,䦃
鐲,鐲,镯
鐳,鐳,镭
鐵,鐵,铁,鐵鍊,铁链,鐵達尼號,泰坦尼克号
鐶,鐶,镮
鐸,鐸,铎
鐺,鐺,铛
鐽,鐽,𫟼
鐿,鐿,镱
鑄,鑄,铸
鑊,鑊,镬
鑌,鑌,镔
鑑,鑑,鉴
鑒,鑒,鉴
鑔,鑔,镲
鑕,鑕,锧
鑚,鑚,钻
鑛,鑛,矿
鑞,鑞,镴
鑠,鑠,铄
鑣,鑣,镳
鑤,鑤,刨
鑥,鑥,镥
鑪,鑪,𬬻
鑭,鑭,镧
鑰,鑰,钥
鑱,鑱,镵
鑲,鑲,镶
鑵,鑵,罐
鑷,鑷,镊
鑹,鑹,镩
鑼,鑼,锣
鑽,鑽,钻
鑾,鑾,銮
鑿,鑿,凿
钁,钁,镢
钂,钂,镋
長,長,长
門,門,门
閂,閂,闩
閃,閃,闪
閆,閆,闫
閈,閈,闬
閉,閉,闭,閉著,闭着,閉著書,闭著书,閉著作,闭著作,閉著名,闭著名,閉著錄,闭著录,閉著稱,闭著称,閉著者,闭著者,閉著述,闭著述
開,開,开,開著,开着,開著書,开著书,開著作,开著作,開著名,开著名,開著錄,开著录,開著稱,开著称,開著者,开著者,開著述,开著述,開帳,开账
閌,閌,闶
閍,閍,𨸂
閎,閎,闳
閏,閏,闰
閐,閐,𨸃
閑,閑,闲,閑著,闲着,閑著書,闲著书,閑著作,闲著作,閑著名,闲著名,閑著錄,闲著录,閑著稱,闲著称,閑著者,闲著者,閑著述,闲著述
閒,閒,闲,閒著,闲着
間,間,间
閔,閔,闵
閘,閘,闸
閙,閙,闹
閡,閡,阂
閣,閣,阁
閤,閤,阁
閥,閥,阀
閧,閧,哄
閨,閨,闺
閩,閩,闽
閫,閫,阃
閬,閬,阆
閭,閭,闾
閱,閱,阅
閲,閲,阅
閶,閶,阊
閹,閹,阉
閻,閻,阎,閻懷禮,闫怀礼
閼,閼,阏
閽,閽,阍
閾,閾,阈
閿,閿,阌
闃,闃,阒
闆,闆,板
闇,闇,暗,闇公,闇公
闈,闈,闱
闉,闉,𬮱
闊,闊,阔
闋,闋,阕
闌,闌,阑
闍,闍,阇
闐,闐,阗
闑,闑,𫔶
闒,闒,阘
闓,闓,闿
闔,闔,阖
闕,闕,阙
闖,闖,闯
闚,闚,窥
關,關,关,關著,关着,關係著,关系着,關著書,关著书,關著作,关著作,關著名,关著名,關著錄,关著录,關著稱,关著称,關著者,关著者,關著述,关著述,關帳,关账
闞,闞,阚
闠,闠,阓
闡,闡,阐
闢,闢,辟
闤,闤,阛
闥,闥,闼
阨,阨,厄
阬,阬,坑
陗,陗,峭
陘,陘,陉
陜,陜,陕
陝,陝,陕
陣,陣,阵
陰,陰,阴
陳,陳,陈,陳乾生,陈乾生,陳元扞,陈元扞,陳公乾生,陈公乾生,陳遇乾,陈遇乾,陳堵,陳堵,陳禕,陳禕
陸,陸,陆,陸徵祥,陆徵祥
陻,陻,堙
陽,陽,阳,陽為乾,阳为乾
陿,陿,狭
隂,隂,阴
隄,隄,堤
隉,隉,陧
隊,隊,队
階,階,阶
隑,隑,𬮿
隕,隕,陨
隖,隖,坞
際,際,际
隣,隣,邻
隤,隤,𬯎
隨,隨,随,隨著,随着,隨著書,随著书,隨著作,随著作,隨著名,随著名,隨著錄,随著录,隨著稱,随著称,隨著者,随著者,隨著述,随著述
險,險,险
隮,隮,𬯀
隱,隱,隐
隴,隴,陇
隷,隷,隶
隸,隸,隶
隻,隻,只,隻字片語,只字片语,隻言片語,只言片语
雋,雋,隽
雖,雖,虽
雙,雙,双
雛,雛,雏
雜,雜,杂,雜訊,噪声,雜著,杂着,雜著書,杂著书,雜著作,杂著作,雜著名,杂著名,雜著錄,杂著录,雜著稱,杂著称,雜著者,杂著者,雜著述,杂著述
雞,雞,鸡
離,離,离
難,難,难
雲,雲,云
電,電,电,電單車,摩托车,電晶體,晶体管,電視劇集,电视剧,電視影集,电视系列剧,電腦程式,计算机程序
霢,霢,霡
霧,霧,雾
霽,霽,霁
靂,靂,雳
靄,靄,霭
靆,靆,叇
靈,靈,灵
靉,靉,叆
靚,靚,靓
靜,靜,静
靦,靦,腼
靨,靨,靥
靭,靭,韧
靱,靱,韧
鞀,鞀,鼗
鞏,鞏,巩
鞝,鞝,绱
鞦,鞦,秋
鞵,鞵,鞋
鞽,鞽,鞒
鞾,鞾,靴
韁,韁,缰
韃,韃,鞑
韆,韆,千
韈,韈,袜
韉,韉,鞯
韋,韋,韦
韌,韌,韧,韌體,固件
韍,韍,韨
韓,韓,韩
韙,韙,韪
韜,韜,韬
韞,韞,韫
韤,韤,袜
韮,韮,韭
韻,韻,韵
響,響,响,響著,响着,響著書,响著书,響著作,响著作,響著名,响著名,響著錄,响著录,響著稱,响著称,響著者,响著者,響著述,响著述
頁,頁,页
頂,頂,顶,頂著,顶着,頂著書,顶著书,頂著作,顶著作,頂著名,顶著名,頂著錄,顶著录,頂著稱,顶著称,頂著者,顶著者,頂著述,顶著述
頃,頃,顷
項,項,项,項鍊,项链
順,順,顺,順著,顺着,順著書,顺著书,順著作,顺著作,順著名,顺著名,順著錄,顺著录,順著稱,顺著称,順著者,顺著者,順著述,顺著述
頇,頇,顸
須,須,须
頊,頊,顼
頌,頌,颂
頍,頍,𫠆
頎,頎,颀
頏,頏,颃
預,預,预
頑,頑,顽
頒,頒,颁
頓,頓,顿
頔,頔,𬱖
頗,頗,颇
領,領,领,領著,领着,領著書,领著书,領著作,领著作,領著名,领著名,領著錄,领著录,領著稱,领著称,領著者,领著者,領著述,领著述
頜,頜,颌
頟,頟,额
頠,頠,𬱟
頡,頡,颉
頤,頤,颐
頦,頦,颏
頫,頫,𫖯
頭,頭,头
頮,頮,颒
頰,頰,颊
頲,頲,颋
頴,頴,颕
頵,頵,𫖳
頷,頷,颔
頸,頸,颈
頹,頹,颓
頻,頻,频,頻寬,带宽
頼,頼,赖
頽,頽,颓
顃,顃,𩖖
顆,顆,颗
顇,顇,悴
顋,顋,腮
題,題,题
額,額,额
顎,顎,颚
顏,顏,颜
顒,顒,颙
顓,顓,颛
顔,顔,颜
顗,顗,𫖮
願,願,愿
顙,顙,颡
顛,顛,颠
類,類,类
顢,顢,颟
顥,顥,颢
顦,顦,憔
顧,顧,顾
顫,顫,颤
顬,顬,颥
顯,顯,显,顯著,显著,顯著地,显著地,顯著地位,显著地位,顯著性,显著性,顯著成績,显著成绩,顯著效果,显著效果,顯著特點,显著特点,顯示卡,显卡
顰,顰,颦
顱,顱,颅
顳,顳,颞
顴,顴,颧
風,風,风
颭,颭,飐
颮,颮,飑
颯,颯,飒
颰,颰,𩙥
颱,颱,台
颳,颳,刮,颳著,刮着
颶,颶,飓
颷,颷,𩙪
